Episode,Reward,Loss,Epsilon
103,-119.32262557220369,54.448551239967344,0.19021500000000002
104,-130.2403387761187,61.42734997987747,0.19012
105,-130.49005046273248,61.36375975370407,0.190025
106,-128.6110060345156,72.7541766500473,0.18993000000000002
107,-117.1163163415512,79.1754263806343,0.189835
108,-5.540265169559742,71.5552660703659,0.18974000000000002
109,-127.37733894492737,58.16034909963608,0.189645
110,-125.03394544024779,73.46478947877884,0.18955
111,-131.19791854604108,60.03394651412964,0.189455
112,-128.23790834624546,73.31582426071166,0.18936
113,-130.75765800262687,72.2789816570282,0.18926500000000002
114,-119.14724269396956,60.13426851987839,0.18917
115,-244.89286359566546,65.10343500137328,0.18907500000000002
116,-124.27247356326365,78.95800162315369,0.18898
117,-125.40389690338723,61.95957599401474,0.18888500000000003
118,-131.17883583602816,38.46485222816467,0.18879
119,-125.09638750454387,38.22425674200058,0.188695
120,-127.76993261278689,90.80594093084335,0.18860000000000002
121,-249.7175076267553,72.51195430278779,0.188505
122,-130.42960129906166,58.809540486335756,0.18841000000000002
123,-127.74686081031965,55.71578186750412,0.188315
124,-134.07980380089776,75.35185601234436,0.18822
125,-125.92619334714176,47.30492641687393,0.18812500000000001
126,-132.44328572485628,76.29547397613526,0.18803
127,-132.93877432917182,55.37899601459503,0.18793500000000002
128,-249.14315790704282,67.33159158229827,0.18784
129,-245.4198373900414,89.71987602233887,0.18774500000000002
130,-232.80332499243167,90.23514742136001,0.18765
131,-255.23529963486047,72.70275408506393,0.187555
132,-126.65340440478701,63.57909793138504,0.18746000000000002
133,-330.01173823465655,77.04149954319,0.187365
134,-124.58090887066314,81.57356837987899,0.18727000000000002
135,-127.42469906602699,62.346411628723146,0.187175
136,-117.18444275746435,91.41209447860717,0.18708000000000002
137,-122.77722924233356,60.91277183532715,0.186985
138,-127.24611124018406,68.17357772350312,0.18689
139,-125.61485407867315,61.034487252235415,0.18679500000000002
140,-252.76632147031194,67.28608679056168,0.1867
141,-241.59827723355127,71.4044833278656,0.18660500000000002
142,-121.8397960503525,90.43246371269225,0.18651
143,-368.0989694511424,80.12603077888488,0.186415
144,-354.0445549321509,58.828340241909025,0.18632
145,-119.5315495658551,59.47042028188705,0.186225
146,-130.649867718705,61.8147726893425,0.18613000000000002
147,-118.08150858053042,58.14887209892273,0.186035
148,-380.1822633531982,73.48508863210678,0.18594000000000002
149,-392.47725181136445,54.1661455821991,0.185845
150,-248.29102106540904,55.691930136680604,0.18575
151,-117.22955134602631,71.1344562625885,0.18565500000000001
152,-119.31111019973191,88.03792885065079,0.18556
153,-333.1423316410822,92.50494229316712,0.18546500000000002
154,-239.37479294759729,85.31987110137939,0.18537
155,-137.24990320655613,56.607883532047275,0.18527500000000002
156,-249.47444395624356,64.1130778503418,0.18518
157,-118.98569180713864,72.2830139541626,0.185085
158,-258.76866606911983,66.45462663412094,0.18499000000000002
159,-13.60775075721688,52.764768912792206,0.184895
160,-127.48289149740582,53.54524616241455,0.18480000000000002
161,-240.114603872371,58.99102785348892,0.184705
162,-242.23699967297702,65.60102027177811,0.18461
163,-127.35711403932896,46.55955763339996,0.184515
164,-121.66085491920691,54.019362659454345,0.18442
165,-135.41360140514442,86.99838406801224,0.18432500000000002
166,-118.92189846786104,93.64912518501282,0.18423
167,-402.47364972728934,63.644442982673645,0.18413500000000002
168,-125.45333349013458,103.51808885574341,0.18404
169,-236.94726659228667,59.034885244369505,0.18394500000000003
170,-239.505513518739,63.578235607147214,0.18385
171,-227.97174172236805,96.1592248249054,0.183755
172,-245.14265728800913,70.09508888959884,0.18366000000000002
173,-131.84312286158737,48.3848889374733,0.183565
174,-257.52883193904097,76.56334756612777,0.18347000000000002
175,-15.701050068338082,64.28410175085068,0.183375
176,-248.83339686234243,60.65837575674057,0.18328
177,-134.4666682001458,119.23811995029449,0.18318500000000001
178,-132.55851547665878,85.56737163543701,0.18309
179,-136.70149203791306,91.30056208133698,0.18299500000000002
180,-251.85316715145012,61.78233045578003,0.1829
181,-139.2782970044518,60.73476485729218,0.182805
182,-135.72682490198864,53.41982706069946,0.18271
183,-353.0127953364017,54.39463094234466,0.182615
184,-263.44158354710567,77.89144151926041,0.18252000000000002
185,-253.26727904356056,91.64295270681382,0.182425
186,-383.67030484824085,74.52629275083542,0.18233000000000002
187,-138.7485230514765,86.3261160326004,0.182235
188,-262.0686402271988,87.53080157041549,0.18214000000000002
189,-257.1784104031842,53.910856339931485,0.182045
190,-385.634888240443,67.52278462648391,0.18195
191,-259.7772693300798,78.67001105308533,0.18185500000000002
192,-242.04696431060506,91.50198400259018,0.18176
193,-259.23772734726816,44.31209109067917,0.18166500000000002
194,-129.62319954590848,86.38874873876571,0.18157
195,-251.89206271307216,59.18439770936966,0.181475
196,-504.48726100604176,106.85150851249695,0.18138
197,-137.2795090573032,78.03776434898377,0.181285
198,-374.0822126501597,79.50270228385925,0.18119000000000002
199,-252.81176229078335,58.189747068881985,0.181095
200,-173.57365507879766,88.90824117422103,0.18100000000000002
201,-0.8651296641874668,62.7729115486145,0.180905
202,-120.21711050474084,83.47116093158722,0.18081
203,-464.98412995006964,81.69657439231872,0.18071500000000001
204,-135.76055861402293,61.21913385152817,0.18062
205,-130.06581360925128,80.53591893196106,0.18052500000000002
206,-232.14014686775892,79.29982409000397,0.18043
207,-116.42332657949082,62.52826302528381,0.18033500000000002
208,-238.473197270575,62.00334226369858,0.18024
209,-129.26142716885954,75.22436885595322,0.180145
210,-132.78866075953576,62.649703426361086,0.18005000000000002
211,-374.8011004253025,79.5140561580658,0.179955
212,-265.1082942518759,57.29011243581772,0.17986000000000002
213,-132.87782932404303,73.85205538749695,0.179765
214,-129.31167678061976,52.43771791934967,0.17967
215,-123.68287570518322,82.18090529441834,0.179575
216,-250.37096090671614,54.875887970924374,0.17948
217,-127.56835112888334,98.52364378929138,0.17938500000000002
218,-118.76835886614792,60.85415812015533,0.17929
219,-1.890532680533186,78.44455464839935,0.17919500000000002
220,-247.52247347174543,55.88616232395172,0.1791
221,-429.518045119379,79.35116142749786,0.17900500000000003
222,-124.14014746248829,64.70660480976105,0.17891
223,-254.45179164978774,66.7913141298294,0.178815
224,-129.37171206794557,56.70234529972076,0.17872000000000002
225,-247.2770201701349,67.37739094018936,0.178625
226,-133.69158359787107,56.656862151622775,0.17853000000000002
227,-119.23240314481346,63.48360153913498,0.178435
228,-118.16928566009135,68.61546625137329,0.17834
229,-124.14461943727622,71.31635823249817,0.17824500000000001
230,-346.78435517508825,73.25828116893769,0.17815
231,-120.04477719386094,70.30737897396088,0.17805500000000002
232,-248.50470507521888,70.67689721107483,0.17796
233,-123.80243403286626,78.83854274749756,0.177865
234,-119.11172506883332,85.83450871944427,0.17777
235,-242.03637690598566,54.94120129108429,0.177675
236,-235.65699715669044,53.771535642147064,0.17758000000000002
237,-123.34042649467239,70.96476197242737,0.177485
238,-119.10269205301401,59.42766696453094,0.17739000000000002
239,-120.44819758557709,56.478855662345886,0.177295
240,-1.8370286594568102,73.4657392501831,0.17720000000000002
241,-4.182929088854174,74.87948207855224,0.177105
242,-2.2566343420012207,73.99224898338318,0.17701
243,-241.75127766209886,71.28741120100021,0.17691500000000002
244,-125.80461222734854,72.13346219539642,0.17682
245,-127.701732148962,77.13186465501785,0.17672500000000002
246,-128.39265621817708,53.69206700801849,0.17663
247,-275.83450405456,63.611369223594664,0.176535
248,-126.43653145359889,61.40368787288666,0.17644
249,-1.7308862116799444,62.571560921669004,0.176345
250,-119.98126054729434,42.74959563970566,0.17625000000000002
251,-121.71304899292663,49.6909424161911,0.176155
252,-3.687133151202538,81.96568880558014,0.17606
253,-230.24941357370838,51.73593004703522,0.175965
254,-115.66534507183519,65.53507638692855,0.17587
255,-354.99083875315466,69.74022682666778,0.17577500000000001
256,-389.794768171088,75.44075063705445,0.17568
257,-434.2950183272713,55.11144859790802,0.17558500000000002
258,-123.6356207439889,60.94479902744293,0.17549
259,-244.97160917967398,57.81023946523666,0.17539500000000002
260,-0.6726515935375706,66.4937701845169,0.1753
261,-233.9076595980638,76.1451808333397,0.175205
262,-119.83698689484885,63.465962715148926,0.17511000000000002
263,-126.97327861213446,69.5060488796234,0.175015
264,-3.958121314765814,67.21308996677399,0.17492000000000002
265,-122.69131208461862,65.35751198530197,0.174825
266,-236.88686559325862,54.26567425489426,0.17473
267,-124.78000948205795,64.49210050582886,0.174635
268,-348.64454139950817,68.63130537986756,0.17454
269,-390.95169144144074,53.66297354698181,0.17444500000000002
270,-117.4061416356721,60.97187908649445,0.17435
271,-124.62541439879249,53.72535804271698,0.17425500000000002
272,-255.7812954070237,39.40908561706543,0.17416
273,-1.828946689360655,79.71392808437348,0.17406500000000003
274,-367.7472364939267,53.60024305343628,0.17397
275,-116.55471133095566,56.5457163977623,0.173875
276,-232.99247578549955,66.6444190454483,0.17378000000000002
277,-128.19246313024806,77.78343585252762,0.173685
278,-117.43515692632221,53.2635452413559,0.17359000000000002
279,-120.57347436358387,56.72998826026917,0.173495
280,-244.71239478418792,51.859052734375,0.1734
281,-0.30559914333961097,53.804523649215696,0.17330500000000001
282,-121.76176804239233,52.17990345478058,0.17321
283,-126.36873266731293,69.32990191698075,0.17311500000000002
284,-125.77230475928756,59.885192368030545,0.17302
285,-125.16512143011163,49.52436383008957,0.172925
286,-124.15867389224418,57.83130878448486,0.17283
287,-123.13894461645802,52.08017353773117,0.172735
288,-129.4115561839369,70.56473465442657,0.17264000000000002
289,-118.0143377966838,55.429480168819424,0.172545
290,-0.25287204885765674,40.66450440406799,0.17245000000000002
291,-246.03447212767878,65.34814821243286,0.172355
292,-119.3873471227345,49.80043901920319,0.17226000000000002
293,-128.10553285257262,72.90212578773499,0.172165
294,-118.52180859559972,48.902078642845154,0.17207
295,-129.0767763416802,74.14842552661895,0.17197500000000002
296,-3.8032561368739244,62.60368430137634,0.17188
297,-117.07942901293185,48.816270372867585,0.17178500000000002
298,-237.8987447843809,60.79734960794449,0.17169
299,-125.40205844163656,58.56595202445984,0.171595
300,-243.81334076828654,49.804708428382874,0.1715
301,-239.9149056260336,58.21024314403534,0.171405
302,-126.03204083890836,65.79344641208648,0.17131000000000002
303,-122.77122461272755,67.053028216362,0.171215
304,-119.1197029581262,69.08792118549347,0.17112
305,-238.13026283738057,66.43071239709855,0.171025
306,-0.39514842030374026,61.69731962203979,0.17093
307,-128.9618110737397,56.64889269351959,0.17083500000000001
308,-116.91800261724968,49.432776641845706,0.17074
309,-130.41710370164947,57.829548449516295,0.17064500000000002
310,-123.03280103204759,63.253441299200055,0.17055
311,-123.68646881394501,51.319749991893765,0.17045500000000002
312,-0.6277141487087637,48.26130126476288,0.17036
313,-126.143136105526,52.857992820739746,0.170265
314,-340.64607023270264,50.61520570278168,0.17017000000000002
315,-245.62696401583594,52.98060115337372,0.170075
316,-0.7595636805682281,48.93330191373825,0.16998000000000002
317,-113.88584628880588,48.72087866306305,0.169885
318,-245.4486236876872,50.65307139396668,0.16979
319,-128.0957840971032,47.23741114139557,0.169695
320,-363.4279097987635,36.99099492788315,0.1696
321,-128.61880227637164,55.026191926002504,0.16950500000000002
322,-229.95390703696745,43.032008514404296,0.16941
323,-129.1624219258535,45.58347718477249,0.16931500000000002
324,-117.19042531757175,45.89325493335724,0.16922
325,-294.2548025905568,43.958417366743085,0.169125
326,-121.4535071576367,45.722013034820556,0.16903
327,-374.79013940544326,47.874159893989564,0.168935
328,-0.48169871613889176,46.922464423179626,0.16884000000000002
329,-118.29731926712827,65.18682760238647,0.168745
330,-121.04556709879961,46.18678730845451,0.16865000000000002
331,-125.70357243376421,44.752862372398376,0.168555
332,-0.9096532944321987,48.694550977945326,0.16846
333,-339.4018300724932,57.197198853492736,0.16836500000000001
334,-125.31984579453098,40.66407758235931,0.16827
335,-120.46753775873754,53.46959550857544,0.16817500000000002
336,-353.9391885218616,51.1400166451931,0.16808
337,-366.3487749838101,46.225180362463,0.167985
338,-225.4567989687622,60.81006235599518,0.16789
339,-126.0593154357194,45.903482801914215,0.167795
340,-242.62645460558537,57.88550356388092,0.16770000000000002
341,-125.5499772842885,42.75650075793266,0.167605
342,-127.21540312600682,56.24158982753754,0.16751
343,-240.22546461066315,45.18069292783737,0.167415
344,-331.0811549133608,55.273451850414276,0.16732000000000002
345,-114.62662494872257,52.53329665184021,0.167225
346,-1.0333013468981473,52.42042904615402,0.16713
347,-243.3135263443813,53.62687724351883,0.16703500000000002
348,-120.33850190825918,42.782238852977756,0.16694
349,-0.545840903197275,52.877145924568175,0.16684500000000002
350,-128.04532975070444,49.447324669361116,0.16675
351,-241.77837427617908,48.970032892227174,0.166655
352,-251.22506609618156,51.94597226381302,0.16656
353,-120.51404002119182,45.55906084537506,0.166465
354,-235.34324635299572,51.13482079982757,0.16637000000000002
355,-121.39239298688342,48.74414593458176,0.166275
356,-116.70238712278491,56.365810511112215,0.16618
357,-124.44713750070551,42.62765910863877,0.166085
358,-241.48866315158872,47.53694619178772,0.16599000000000003
359,-114.84961030090219,55.81761104106903,0.16589500000000001
360,-349.7461645926879,51.23823859930039,0.1658
361,-394.1767066497205,54.88736205816269,0.16570500000000002
362,-126.43836535325943,56.46754591464996,0.16561
363,-1.6631096650037804,56.33966942071915,0.16551500000000002
364,-120.40314962154687,50.020992619991304,0.16542
365,-115.49110714916998,51.21543921470642,0.165325
366,-233.15460538859244,48.55223796844482,0.16523000000000002
367,-236.62284518258886,52.89274716615677,0.165135
368,-129.55780722134932,60.289089612960815,0.16504000000000002
369,-126.62112791384769,48.475915262699125,0.164945
370,-236.6176813266978,53.57280425071716,0.16485
371,-123.39458296521865,47.88571446180344,0.164755
372,-3.4534874520702896,57.29803351163864,0.16466
373,-116.93560351103446,48.77763671636581,0.16456500000000002
374,-129.741591951145,42.08637223482132,0.16447
375,-241.77172808795856,53.02501796960831,0.164375
376,-235.47052774009558,48.366642336845395,0.16428
377,-369.2625452990913,51.564024760723115,0.16418500000000003
378,-238.22811789243724,42.489654245376585,0.16409
379,-125.7932036354933,52.39641539812088,0.163995
380,-119.09612595586411,47.88784480333328,0.16390000000000002
381,-125.53498095577389,52.300988504886625,0.163805
382,-126.52155585620035,47.125039756298065,0.16371000000000002
383,-237.9159941827651,52.665508465766905,0.163615
384,-237.55338292194955,53.37085940957069,0.16352
385,-131.3050302471278,48.7746945142746,0.16342500000000001
386,-1.641729492790519,67.15015796422958,0.16333
387,-123.30105681579187,49.97435748815536,0.16323500000000002
388,-120.11248558264704,51.66394222021103,0.16314
389,-124.34711827048136,47.373524663448336,0.163045
390,-122.95213188876207,48.63084896087646,0.16295
391,-404.93461946523166,45.312114570140835,0.162855
392,-127.2380844392432,53.255486698150634,0.16276000000000002
393,-358.9872544257565,51.845676996707915,0.162665
394,-125.23699249961234,44.83658350229263,0.16257
395,-122.15904133027938,54.47489233732224,0.162475
396,-311.7591858963513,43.595261499881744,0.16238000000000002
397,-280.45960483757034,50.80075510263443,0.162285
398,-244.54102329911447,46.72368028402329,0.16219
399,-121.98136384408417,45.044190983772275,0.16209500000000002
400,-226.03619479444546,51.22037589073181,0.162
401,-231.04076920087894,58.31835943818092,0.16190500000000002
402,-125.48328207510971,49.77041757822037,0.16181
403,-129.5806517624466,55.43587273836136,0.161715
404,-1.1423119053453339,55.72675328969955,0.16162
405,-0.8282894768627902,52.56353754281998,0.161525
406,-373.24632953090617,50.59055498719216,0.16143000000000002
407,-240.5376586075902,54.96714036464691,0.161335
408,-121.91167617719962,49.98795482158661,0.16124
409,-246.17812632622426,45.563823986053464,0.161145
410,-117.86816100209711,53.17685989618301,0.16105
411,-233.85260436061603,48.563122510910034,0.16095500000000001
412,-117.03137394511876,54.96491978526115,0.16086
413,-1.1887081934434802,51.64529220819473,0.16076500000000002
414,-124.17066567323525,47.036015136241915,0.16067
415,-128.3508687148316,55.667353858947756,0.16057500000000002
416,-124.94352271437677,49.37420086622238,0.16048
417,-115.75673769881924,44.53494231700897,0.160385
418,-128.56303499498262,49.84191780567169,0.16029000000000002
419,-121.90804290518979,52.20689112424851,0.160195
420,-353.83491821446466,51.527899732589724,0.16010000000000002
421,-250.89089356053927,46.29356211900711,0.160005
422,-380.4272929510645,51.17539650917053,0.15991
423,-227.36284458314134,67.53586359143257,0.159815
424,-246.69976016461757,53.22176191329956,0.15972
425,-242.69703653241865,54.87614718198776,0.15962500000000002
426,-126.01931204352738,55.91479756355286,0.15953
427,-121.76997002092915,56.385632112026215,0.159435
428,-127.64112761316764,59.04166761636734,0.15934
429,-117.52499205304765,63.97505327701569,0.15924500000000003
430,-114.92634010866901,64.09226858854294,0.15915
431,-123.04548314534702,54.811424431800845,0.159055
432,-126.30430040781866,55.54099935054779,0.15896000000000002
433,-125.11242846550581,50.22579268217087,0.158865
434,-117.37248178492376,52.22409077644348,0.15877000000000002
435,-234.69600491752107,64.82917609453202,0.158675
436,-231.85095016413675,63.491427404880525,0.15858
437,-115.4798931260982,60.56740887403488,0.15848500000000001
438,-128.08577616004777,64.08177992463112,0.15839
439,-119.20940975766518,54.46774076938629,0.15829500000000002
440,-117.45213654043607,50.669468536376954,0.1582
441,-124.86671127830864,57.25732271671295,0.158105
442,-127.30096089286961,61.0317119717598,0.15801
443,-121.63565264762258,54.62072540521622,0.157915
444,-0.7915578211162324,53.989607784748074,0.15782000000000002
445,-127.41810303872053,55.14703583717346,0.157725
446,-256.07221061656514,59.99819110393524,0.15763
447,-129.28613405453467,44.6528598845005,0.157535
448,-125.84466861268096,57.47074960231781,0.15744000000000002
449,-238.20698934329212,64.38818945407867,0.157345
450,-0.9976742331877,50.41062593460083,0.15725
451,-2.088572792158508,52.42641230344773,0.15715500000000002
452,-122.29440737183454,50.10346764922142,0.15706
453,-121.98380835797926,53.93625837087631,0.15696500000000002
454,-117.28339587332377,51.079379386901856,0.15687
455,-248.00880306096474,51.04525379180908,0.156775
456,-236.22044791350947,56.553705852031705,0.15668
457,-118.38368095236866,57.16786529302597,0.156585
458,-2.299176440567589,61.40155421257019,0.15649000000000002
459,-122.62132593826531,56.15509057760239,0.156395
460,-122.73658443643302,63.6218216252327,0.1563
461,-126.2353318772785,64.44463174819947,0.156205
462,-114.35495886651448,55.33112586259842,0.15611
463,-126.2333536471465,61.75741421937943,0.15601500000000001
464,-130.44157499159638,46.766603307724,0.15592
465,-0.9698083659174013,52.89921736240387,0.15582500000000002
466,-356.29952615052235,57.871060738563536,0.15573
467,-129.35943813355266,63.157295305728915,0.15563500000000002
468,-116.39494526942067,61.04553614616394,0.15554
469,-129.02553190396515,59.53998672485351,0.155445
470,-117.45521444400062,63.09093594312668,0.15535000000000002
471,-123.442621862644,55.14208681583405,0.155255
472,-225.6953957936966,51.60232927799225,0.15516000000000002
473,-125.49101860367479,54.014412803649904,0.155065
474,-117.19631588020263,56.19308314919472,0.15497
475,-126.5237627574718,55.27430344104767,0.154875
476,-338.70098076235604,52.567780072689054,0.15478
477,-128.39594174760785,56.4141877245903,0.15468500000000002
478,-233.59576993846474,50.55260976552963,0.15459
479,-125.22703501738145,55.98574689865112,0.154495
480,-380.46926228565945,63.466667835712435,0.1544
481,-114.23440453446106,65.39734955787658,0.15430500000000003
482,-128.63575292136963,58.16396738886833,0.15421
483,-130.05622097030775,70.97966424107551,0.154115
484,-2.8685476319413463,57.05004935264587,0.15402000000000002
485,-1.0486757156930226,59.782911372184756,0.153925
486,-127.98410262870736,67.8884458565712,0.15383000000000002
487,-116.88410846151685,50.230562732219695,0.153735
488,-126.33277737168281,57.0415027475357,0.15364
489,-121.66160171840875,63.54663702487946,0.15354500000000001
490,-1.230585684749017,63.761569106578825,0.15345
491,-114.75094506730643,59.783011448383334,0.15335500000000002
492,-250.07015442875337,51.86801282405853,0.15326
493,-120.66163710062152,58.054971029758455,0.153165
494,-122.51699966531751,58.711794335842136,0.15307
495,-132.4293463914612,62.906326296329496,0.152975
496,-1.1550891170532556,51.2339749789238,0.15288000000000002
497,-0.632190427293704,56.58559582829476,0.152785
498,-253.06945172137762,52.997671880722045,0.15269
499,-121.81294543157739,64.76503500461578,0.152595
500,-118.53605715223118,66.09759114980697,0.15250000000000002
501,-125.97141742811226,57.49396288394928,0.152405
502,-121.22699389493648,59.5921992790699,0.15231
503,-242.7105541438028,69.10248032331467,0.15221500000000002
504,-0.47284801551070227,55.239504017829894,0.15212
505,-3.1448118418929027,57.11336720943451,0.15202500000000002
506,-241.11996042176372,54.71113787770271,0.15193
507,-228.1098836753108,59.762948889732364,0.151835
508,-118.50776533964424,60.32972771167755,0.15174
509,-121.93291363251812,72.10244038581848,0.151645
510,-128.1299413963307,64.07697968006134,0.15155000000000002
511,-118.53829773251479,57.275713529586795,0.151455
512,-127.6085957166983,65.86402476787568,0.15136
513,-244.8601209518596,58.28150206327438,0.151265
514,-117.65918531796257,56.43994062423706,0.15117
515,-116.36542922622121,65.47243827819824,0.15107500000000001
516,-117.04924817355035,56.421039102077486,0.15098
517,-128.9755577310454,54.136606999635696,0.150885
518,-130.86450205838892,67.9402709877491,0.15079
519,-360.33937419274463,65.91905591726304,0.15069500000000002
520,-130.5557611189243,59.89025206565857,0.1506
521,-126.1885201468198,61.75170931577682,0.150505
522,-118.59336793957226,58.185257189273834,0.15041000000000002
523,-246.6331019098012,58.89479057431221,0.150315
524,-236.41958956909917,62.66207802772522,0.15022000000000002
525,-0.7999850146855225,49.35181961297989,0.150125
526,-126.30547078899384,60.47818007469177,0.15003
527,-121.9760248860226,63.57512927055359,0.149935
528,-253.26442791003203,53.48538964986801,0.14984
529,-127.87774620110055,60.028181636333464,0.14974500000000002
530,-122.6999493733494,64.06825571298599,0.14965
531,-128.71718183761323,55.12398925304413,0.149555
532,-121.0393631396431,63.50501131772995,0.14946
533,-125.84528966046733,63.074398803710935,0.14936500000000003
534,-363.04746860238095,58.61978659629822,0.14927
535,-117.84154219461345,61.58557768344879,0.149175
536,-248.80045659607325,72.89390076875686,0.14908000000000002
537,-255.68704130789672,61.38062113523483,0.148985
538,-123.40936333066426,59.22438267230987,0.14889000000000002
539,-121.06323339237119,58.937382996082306,0.148795
540,-121.92821009494435,66.50334686756133,0.1487
541,-127.45182667973017,66.43892580866813,0.14860500000000001
542,-117.36532804462617,65.25124243974686,0.14851
543,-240.1770836787693,61.29157143950462,0.14841500000000002
544,-356.5448609850959,59.69395609498024,0.14832
545,-123.50673467161431,71.15455115437507,0.148225
546,-127.15290908782646,56.35024633169174,0.14813
547,-115.99077774614044,63.71116544008255,0.148035
548,-123.25007032183497,61.78547298669815,0.14794000000000002
