Reward,Length,t,Episode,Loss
0.0,2,1.15641,129,
0.0,5,1.15641,130,
0.0,14,1.15641,131,
0.0,2,1.15641,132,
0.0,7,1.15641,133,
0.0,3,1.15641,134,
0.0,16,1.15641,135,
0.0,2,1.15641,136,
0.0,12,1.166424,137,
0.0,3,1.166424,138,
0.0,2,1.166424,139,
0.0,8,1.166424,140,
0.0,3,1.166424,141,
0.0,3,1.176434,142,
0.0,8,1.176434,143,
0.0,2,1.176434,144,
0.0,11,1.186463,145,
0.0,2,1.190456,146,
0.0,12,1.190456,147,
0.0,29,1.190456,148,
0.0,14,1.192461,149,
0.0,8,1.192461,150,
0.0,3,1.197604,151,
0.0,2,1.197604,152,
0.0,9,1.198614,153,
0.0,19,1.198614,154,
0.0,7,1.206558,155,
1.0,7,1.206558,156,
0.0,20,1.206558,157,
0.0,2,1.206558,158,
0.0,2,1.206558,159,
0.0,10,1.206558,160,
0.0,3,1.206558,161,
0.0,4,1.216755,162,
0.0,12,1.216755,163,
0.0,12,1.216755,164,
0.0,6,1.216755,165,
0.0,10,1.216755,166,
0.0,2,1.226893,167,
0.0,12,1.226893,168,
0.0,2,1.226893,169,
0.0,4,1.226893,170,
0.0,3,1.226893,171,
0.0,9,1.236959,172,
0.0,7,1.236959,173,
0.0,5,1.236959,174,
0.0,6,1.236959,175,
0.0,4,1.236959,176,
0.0,3,1.246981,177,
0.0,10,1.246981,178,
0.0,8,1.246981,179,
0.0,6,1.246981,180,
0.0,9,1.246981,181,
0.0,2,1.246981,182,
0.0,3,1.257476,183,
0.0,17,1.257476,184,
0.0,4,1.257476,185,
0.0,4,1.257476,186,
0.0,2,1.257476,187,
0.0,23,1.257476,188,
0.0,2,1.257476,189,
0.0,10,1.257476,190,
0.0,9,1.257476,191,
0.0,5,1.267724,192,
0.0,6,1.267724,193,
0.0,13,1.277795,194,
0.0,10,1.277795,195,
0.0,7,1.277795,196,
0.0,8,1.277795,197,
0.0,5,1.277795,198,
0.0,3,1.277795,199,
0.0,12,1.277795,200,
0.0,4,1.277795,201,
0.0,5,1.287828,202,
0.0,5,1.287828,203,
0.0,18,1.287828,204,
0.0,10,1.287828,205,
0.0,2,1.287828,206,
0.0,4,1.297837,207,
0.0,2,1.297837,208,
0.0,10,1.297837,209,
0.0,9,1.297837,210,
0.0,13,1.297837,211,
0.0,7,1.308054,212,
0.0,4,1.308054,213,
0.0,2,1.308054,214,
0.0,8,1.308054,215,
0.0,7,1.308054,216,
0.0,3,1.308054,217,
0.0,4,1.308054,218,
0.0,2,1.318074,219,
0.0,3,1.318074,220,
1.0,18,1.318074,221,
0.0,7,1.318074,222,
0.0,7,1.318074,223,
0.0,2,1.318074,224,
0.0,11,1.318074,225,
0.0,10,1.328087,226,
0.0,2,1.328087,227,
0.0,2,1.328087,228,
0.0,6,1.328087,229,
0.0,9,1.328087,230,
0.0,9,1.328087,231,
0.0,7,1.340978,232,
0.0,13,1.340978,233,
0.0,3,1.340978,234,
0.0,8,1.342983,235,
0.0,4,1.344987,236,
0.0,7,1.344987,237,
0.0,5,1.348496,238,
0.0,7,1.348496,239,
0.0,13,1.348496,240,
0.0,2,1.358504,241,
0.0,7,1.358504,242,
0.0,4,1.358504,243,
0.0,7,1.358504,244,
0.0,13,1.358504,245,
0.0,12,1.358504,246,
0.0,3,1.370492,247,
0.0,9,1.372498,248,
0.0,8,1.372498,249,
0.0,7,1.372498,250,
0.0,7,1.372498,251,
0.0,19,1.372498,252,
0.0,4,1.380814,253,
0.0,3,1.380814,254,
0.0,12,1.380814,255,
0.0,5,1.388823,256,
1.0,15,1.388823,257,
0.0,12,1.388823,258,
0.0,8,1.388823,259,
0.0,2,1.399018,260,
0.0,7,1.399018,261,
0.0,13,1.399018,262,
0.0,2,1.399018,263,
0.0,8,1.409481,264,
0.0,18,1.409481,265,
0.0,4,1.409481,266,
0.0,2,1.409481,267,
0.0,4,1.409481,268,
0.0,23,1.419495,269,
0.0,13,1.419495,270,
0.0,6,1.419495,271,
0.0,9,1.419495,272,
0.0,2,1.419495,273,
0.0,7,1.429574,274,
0.0,5,1.429574,275,
1.0,9,1.429574,276,
0.0,6,1.429574,277,
0.0,32,1.429574,278,
0.0,17,1.429574,279,
0.0,4,1.439616,280,
0.0,9,1.449937,281,
0.0,4,1.459985,282,
0.0,19,1.459985,283,
0.0,6,1.459985,284,
1.0,14,1.459985,285,
0.0,18,1.470164,286,
0.0,15,1.470164,287,
0.0,26,1.470164,288,
0.0,9,1.470164,289,
0.0,4,1.470164,290,
0.0,5,1.480178,291,
0.0,8,1.480178,292,
0.0,6,1.480178,293,
0.0,13,1.480178,294,
1.0,14,1.480178,295,
1.0,26,1.49057,296,
0.0,5,1.49057,297,
0.0,8,1.500592,298,
0.0,4,1.506287,299,
0.0,12,1.506287,300,
0.0,2,1.508291,301,
0.0,13,1.508291,302,
0.0,13,1.510604,303,
0.0,8,1.510604,304,
0.0,4,1.510604,305,
0.0,3,1.510604,306,
0.0,2,1.510604,307,
0.0,6,1.510604,308,
0.0,16,1.526973,309,
0.0,17,1.526973,310,
0.0,10,1.530721,311,
0.0,5,1.532725,312,
0.0,10,1.532725,313,
0.0,8,1.532725,314,
1.0,14,1.532725,315,
0.0,18,1.540732,316,
0.0,5,1.540732,317,
0.0,2,1.540732,318,
0.0,4,1.540732,319,
0.0,3,1.540732,320,
0.0,7,1.540732,321,
1.0,16,1.551024,322,
0.0,6,1.551024,323,
0.0,4,1.551024,324,
0.0,3,1.551024,325,
0.0,7,1.551024,326,
0.0,23,1.551024,327,
0.0,10,1.561334,328,
0.0,2,1.561334,329,
1.0,10,1.561334,330,
0.0,3,1.561334,331,
0.0,7,1.561334,332,
0.0,5,1.576806,333,
0.0,8,1.576806,334,
0.0,9,1.578809,335,
1.0,7,1.578809,336,
0.0,3,1.586878,337,
0.0,8,1.586878,338,
1.0,16,1.586878,339,
1.0,7,1.588883,340,
0.0,21,1.590886,341,
0.0,9,1.59189,342,
1.0,13,1.59189,343,
1.0,9,1.601917,344,
1.0,7,1.607549,345,
0.0,10,1.607549,346,
0.0,3,1.609558,347,
1.0,7,1.611561,348,
1.0,26,1.621665,349,
1.0,18,1.621665,350,
1.0,11,1.621665,351,
1.0,9,1.623649,352,
1.0,20,1.623649,353,
0.0,3,1.623649,354,
1.0,11,1.631694,355,
0.0,13,1.631694,356,
0.0,15,1.638717,357,
0.0,4,1.638717,358,
1.0,10,1.643732,359,
1.0,7,1.643732,360,
1.0,8,1.645736,361,
1.0,12,1.645736,362,
1.0,6,1.645736,363,
1.0,10,1.65174,364,
1.0,11,1.65174,365,
0.0,5,1.65174,366,
1.0,10,1.65174,367,
1.0,9,1.66178,368,
0.0,5,1.66178,369,
1.0,10,1.66178,370,
0.0,11,1.671824,371,
0.0,3,1.671824,372,
1.0,8,1.671824,373,
1.0,6,1.671824,374,
0.0,5,1.671824,375,
1.0,14,1.676498,376,
1.0,14,1.683292,377,
0.0,7,1.690206,378,
1.0,10,1.690206,379,
1.0,10,1.69221,380,
0.0,9,1.694214,381,
1.0,10,1.696217,382,
1.0,6,1.69822,383,
0.0,4,1.700223,384,
0.0,12,1.700223,385,
1.0,10,1.708237,386,
1.0,6,1.708237,387,
1.0,6,1.710241,388,
1.0,7,1.712245,389,
1.0,6,1.712245,390,
1.0,7,1.712245,391,
1.0,8,1.712245,392,
1.0,8,1.712245,393,
0.0,5,1.722444,394,
1.0,9,1.722444,395,
1.0,7,1.732513,396,
1.0,9,1.732513,397,
1.0,8,1.732513,398,
0.0,3,1.734517,399,
1.0,6,1.734517,400,
0.0,6,1.734517,401,
1.0,6,1.736522,402,
0.0,3,1.736522,403,
1.0,6,1.738526,404,
1.0,6,1.744494,405,
1.0,6,1.744494,406,
0.0,5,1.746498,407,
1.0,6,1.748501,408,
1.0,6,1.752991,409,
1.0,7,1.752991,410,
1.0,9,1.754996,411,
1.0,10,1.757,412,
0.0,3,1.757,413,
1.0,8,1.759004,414,
1.0,6,1.763013,415,
1.0,11,1.767021,416,
1.0,10,1.767021,417,
1.0,6,1.767021,418,
1.0,6,1.767021,419,
1.0,7,1.774963,420,
0.0,4,1.774963,421,
0.0,5,1.776966,422,
1.0,7,1.776966,423,
1.0,9,1.776966,424,
0.0,2,1.776966,425,
1.0,7,1.77897,426,
1.0,6,1.77897,427,
1.0,14,1.77897,428,
0.0,6,1.783541,429,
1.0,6,1.783541,430,
1.0,6,1.783541,431,
1.0,8,1.783541,432,
1.0,8,1.793638,433,
1.0,7,1.793638,434,
1.0,7,1.793638,435,
1.0,9,1.793638,436,
1.0,6,1.793638,437,
1.0,6,1.803668,438,
1.0,6,1.803668,439,
1.0,8,1.803668,440,
1.0,6,1.803668,441,
1.0,8,1.803668,442,
1.0,6,1.803668,443,
1.0,6,1.816315,444,
1.0,9,1.816315,445,
1.0,7,1.818319,446,
1.0,6,1.818319,447,
1.0,8,1.820323,448,
1.0,10,1.824331,449,
1.0,6,1.824331,450,
1.0,6,1.824331,451,
1.0,7,1.824331,452,
1.0,8,1.824331,453,
1.0,6,1.824331,454,
1.0,6,1.834623,455,
1.0,9,1.834623,456,
0.0,5,1.834623,457,
0.0,8,1.834623,458,
1.0,8,1.834623,459,
1.0,8,1.834623,460,
1.0,8,1.84478,461,
1.0,6,1.84478,462,
1.0,7,1.84478,463,
1.0,10,1.84478,464,
1.0,8,1.84478,465,
1.0,7,1.855283,466,
1.0,6,1.855283,467,
1.0,9,1.855283,468,
1.0,9,1.867253,469,
1.0,8,1.867253,470,
1.0,8,1.867253,471,
1.0,7,1.867253,472,
1.0,6,1.867253,473,
1.0,7,1.869257,474,
1.0,10,1.869257,475,
1.0,8,1.877614,476,
1.0,6,1.877614,477,
0.0,4,1.877614,478,
1.0,6,1.879618,479,
1.0,7,1.879618,480,
1.0,6,1.879618,481,
1.0,9,1.887629,482,
1.0,6,1.887629,483,
1.0,6,1.889633,484,
1.0,6,1.889633,485,
1.0,6,1.891637,486,
1.0,14,1.891637,487,
1.0,7,1.891637,488,
1.0,8,1.898196,489,
1.0,7,1.9002,490,
1.0,6,1.902204,491,
1.0,7,1.902204,492,
1.0,6,1.902204,493,
1.0,8,1.910814,494,
1.0,8,1.910814,495,
0.0,6,1.910814,496,
1.0,9,1.912818,497,
1.0,6,1.912818,498,
1.0,6,1.912818,499,
0.0,6,1.912818,500,
0.0,2,1.916327,501,
1.0,8,1.916327,502,
1.0,6,1.916327,503,
1.0,6,1.916327,504,
1.0,6,1.916327,505,
1.0,6,1.926456,506,
1.0,9,1.926456,507,
1.0,6,1.926456,508,
0.0,9,1.926456,509,
1.0,7,1.926456,510,
1.0,6,1.926456,511,
0.0,3,1.926456,512,
1.0,6,1.936546,513,
1.0,6,1.936546,514,
1.0,6,1.936546,515,
1.0,6,1.936546,516,
1.0,7,1.950207,517,
1.0,6,1.950207,518,
1.0,7,1.950207,519,
1.0,7,1.950207,520,
1.0,8,1.950207,521,
1.0,8,1.950207,522,
1.0,6,1.950207,523,
0.0,4,1.956821,524,
1.0,7,1.956821,525,
1.0,6,1.958851,526,
0.0,6,1.958851,527,
1.0,6,1.967208,528,
1.0,7,1.967208,529,
1.0,7,1.967208,530,
1.0,6,1.974418,531,
1.0,7,1.974418,532,
1.0,11,1.977427,533,
1.0,6,1.977427,534,
1.0,6,1.977427,535,
1.0,6,1.977427,536,
1.0,6,1.977427,537,
1.0,8,1.977427,538,
1.0,6,1.977427,539,
1.0,6,1.987693,540,
1.0,6,1.987693,541,
1.0,7,1.987693,542,
1.0,8,1.987693,543,
1.0,6,1.987693,544,
1.0,6,1.997705,545,
1.0,7,1.997705,546,
0.0,4,1.997705,547,
1.0,6,2.005924,548,
1.0,6,2.005924,549,
1.0,10,2.005924,550,
0.0,3,2.005924,551,
1.0,8,2.007928,552,
1.0,6,2.009932,553,
1.0,9,2.009932,554,
1.0,6,2.018022,555,
1.0,8,2.018022,556,
1.0,6,2.018022,557,
1.0,6,2.019989,558,
1.0,8,2.019989,559,
1.0,8,2.019989,560,
1.0,6,2.027703,561,
1.0,6,2.027703,562,
1.0,6,2.029706,563,
0.0,2,2.029706,564,
1.0,6,2.029706,565,
1.0,6,2.03171,566,
1.0,7,2.033715,567,
1.0,6,2.037804,568,
1.0,8,2.037804,569,
1.0,6,2.04183,570,
1.0,6,2.04183,571,
1.0,13,2.04183,572,
1.0,7,2.04183,573,
1.0,6,2.047854,574,
0.0,5,2.047854,575,
1.0,6,2.047854,576,
1.0,6,2.047854,577,
1.0,6,2.047854,578,
1.0,6,2.057895,579,
1.0,8,2.059899,580,
1.0,6,2.059899,581,
1.0,6,2.059899,582,
1.0,9,2.061903,583,
1.0,7,2.063907,584,
1.0,7,2.063907,585,
1.0,6,2.071923,586,
1.0,7,2.071923,587,
1.0,6,2.073926,588,
1.0,6,2.078193,589,
1.0,6,2.078193,590,
1.0,11,2.078193,591,
1.0,10,2.078193,592,
1.0,9,2.078193,593,
1.0,6,2.082158,594,
1.0,6,2.084163,595,
1.0,6,2.088242,596,
1.0,6,2.088242,597,
1.0,6,2.088242,598,
1.0,6,2.088242,599,
1.0,7,2.088242,600,
1.0,9,2.088242,601,
1.0,7,2.098273,602,
1.0,6,2.098273,603,
1.0,6,2.098273,604,
1.0,6,2.098273,605,
1.0,8,2.098273,606,
1.0,8,2.098273,607,
1.0,6,2.108292,608,
1.0,6,2.108292,609,
1.0,10,2.108292,610,
1.0,6,2.108292,611,
1.0,6,2.108292,612,
1.0,6,2.108292,613,
1.0,7,2.108292,614,
1.0,6,2.118353,615,
1.0,6,2.118353,616,
0.0,5,2.118353,617,
1.0,6,2.118353,618,
0.0,5,2.118353,619,
1.0,6,2.118353,620,
1.0,9,2.128794,621,
1.0,6,2.128794,622,
1.0,6,2.128794,623,
1.0,6,2.128794,624,
1.0,6,2.128794,625,
1.0,8,2.140755,626,
1.0,10,2.140755,627,
1.0,6,2.140755,628,
1.0,6,2.140755,629,
1.0,6,2.144764,630,
1.0,8,2.144764,631,
1.0,6,2.151191,632,
1.0,6,2.151191,633,
1.0,6,2.151191,634,
1.0,7,2.151191,635,
1.0,6,2.153195,636,
1.0,7,2.153195,637,
1.0,6,2.1552,638,
1.0,6,2.161587,639,
1.0,6,2.163591,640,
1.0,9,2.163591,641,
1.0,6,2.163591,642,
1.0,6,2.163591,643,
1.0,6,2.169343,644,
1.0,8,2.169343,645,
0.0,4,2.169343,646,
1.0,9,2.169343,647,
1.0,6,2.169343,648,
1.0,6,2.169343,649,
1.0,6,2.169343,650,
1.0,8,2.179506,651,
1.0,6,2.179506,652,
1.0,6,2.179506,653,
1.0,6,2.179506,654,
1.0,6,2.179506,655,
1.0,8,2.179506,656,
1.0,6,2.179506,657,
1.0,6,2.189959,658,
1.0,8,2.189959,659,
1.0,6,2.193646,660,
1.0,6,2.193646,661,
1.0,6,2.19739,662,
1.0,6,2.200298,663,
1.0,7,2.200298,664,
1.0,9,2.200298,665,
1.0,6,2.200298,666,
1.0,6,2.200298,667,
1.0,6,2.200298,668,
1.0,7,2.200298,669,
0.0,4,2.210317,670,
1.0,6,2.210317,671,
0.0,3,2.210317,672,
1.0,7,2.210317,673,
1.0,6,2.210317,674,
1.0,6,2.210317,675,
1.0,6,2.210317,676,
1.0,8,2.220809,677,
1.0,7,2.220809,678,
1.0,6,2.220809,679,
1.0,6,2.220809,680,
1.0,8,2.220809,681,
1.0,11,2.231286,682,
1.0,8,2.231286,683,
1.0,6,2.231286,684,
1.0,10,2.231286,685,
1.0,6,2.231286,686,
1.0,6,2.231286,687,
1.0,6,2.231286,688,
1.0,6,2.243174,689,
1.0,6,2.245178,690,
1.0,6,2.247183,691,
1.0,6,2.247183,692,
1.0,6,2.247183,693,
1.0,6,2.247183,694,
1.0,6,2.251496,695,
1.0,6,2.251496,696,
0.0,4,2.251496,697,
1.0,8,2.251496,698,
1.0,6,2.26179,699,
1.0,6,2.26179,700,
1.0,6,2.26179,701,
1.0,8,2.27272,702,
1.0,6,2.27272,703,
1.0,7,2.27272,704,
1.0,6,2.27272,705,
1.0,10,2.27272,706,
1.0,6,2.27272,707,
1.0,6,2.27272,708,
1.0,6,2.27272,709,
1.0,6,2.28212,710,
1.0,6,2.28212,711,
1.0,7,2.28212,712,
1.0,6,2.28212,713,
1.0,6,2.28212,714,
1.0,7,2.28212,715,
1.0,6,2.28212,716,
1.0,7,2.292204,717,
1.0,6,2.300199,718,
1.0,6,2.300199,719,
1.0,6,2.300199,720,
1.0,6,2.300199,721,
1.0,6,2.302203,722,
1.0,7,2.302203,723,
1.0,8,2.302203,724,
1.0,6,2.306196,725,
1.0,6,2.310879,726,
1.0,6,2.312619,727,
1.0,7,2.314623,728,
1.0,6,2.314623,729,
1.0,6,2.314623,730,
1.0,8,2.314623,731,
1.0,6,2.321086,732,
1.0,9,2.321086,733,
1.0,6,2.323655,734,
1.0,6,2.328444,735,
1.0,7,2.328444,736,
1.0,7,2.332458,737,
1.0,7,2.332458,738,
1.0,6,2.332458,739,
1.0,7,2.332458,740,
1.0,6,2.332458,741,
1.0,6,2.332458,742,
1.0,6,2.342533,743,
1.0,6,2.342533,744,
1.0,6,2.342533,745,
1.0,6,2.342533,746,
1.0,6,2.342533,747,
1.0,6,2.342533,748,
1.0,7,2.352615,749,
1.0,8,2.352615,750,
1.0,6,2.352615,751,
1.0,7,2.352615,752,
1.0,6,2.352615,753,
1.0,7,2.352615,754,
1.0,8,2.352615,755,
1.0,6,2.362628,756,
1.0,9,2.362628,757,
1.0,6,2.362628,758,
1.0,6,2.362628,759,
1.0,6,2.362628,760,
1.0,6,2.362628,761,
1.0,6,2.362628,762,
1.0,9,2.362628,763,
1.0,6,2.372957,764,
1.0,6,2.372957,765,
1.0,6,2.372957,766,
1.0,6,2.383211,767,
1.0,7,2.383211,768,
1.0,9,2.383211,769,
1.0,11,2.383211,770,
1.0,8,2.383211,771,
1.0,6,2.383211,772,
1.0,6,2.39341,773,
1.0,6,2.39341,774,
1.0,6,2.39341,775,
1.0,6,2.39341,776,
1.0,6,2.39341,777,
1.0,6,2.39341,778,
1.0,6,2.39341,779,
1.0,6,2.403468,780,
1.0,6,2.403468,781,
1.0,8,2.403468,782,
1.0,6,2.403468,783,
1.0,8,2.403468,784,
1.0,6,2.403468,785,
1.0,7,2.413748,786,
1.0,8,2.413748,787,
1.0,6,2.413748,788,
1.0,6,2.413748,789,
1.0,6,2.413748,790,
1.0,6,2.426451,791,
1.0,7,2.426451,792,
1.0,8,2.426451,793,
1.0,6,2.426451,794,
1.0,6,2.426451,795,
1.0,6,2.433429,796,
1.0,6,2.433429,797,
1.0,11,2.433429,798,
1.0,8,2.433429,799,
1.0,6,2.433429,800,
1.0,8,2.433429,801,
1.0,9,2.433429,802,
1.0,7,2.433429,803,
1.0,6,2.443792,804,
1.0,8,2.443792,805,
1.0,6,2.443792,806,
1.0,6,2.443792,807,
1.0,6,2.443792,808,
1.0,6,2.443792,809,
1.0,6,2.453902,810,
1.0,6,2.453902,811,
1.0,6,2.453902,812,
1.0,6,2.453902,813,
1.0,6,2.453902,814,
1.0,6,2.453902,815,
1.0,6,2.46409,816,
1.0,8,2.46409,817,
1.0,8,2.46409,818,
1.0,9,2.46409,819,
1.0,6,2.46409,820,
1.0,6,2.474486,821,
1.0,6,2.474486,822,
1.0,6,2.474486,823,
1.0,7,2.474486,824,
1.0,6,2.474486,825,
1.0,6,2.484698,826,
1.0,7,2.484698,827,
1.0,6,2.484698,828,
1.0,8,2.484698,829,
1.0,6,2.484698,830,
1.0,7,2.484698,831,
1.0,8,2.494925,832,
1.0,11,2.494925,833,
1.0,6,2.494925,834,
1.0,6,2.494925,835,
1.0,7,2.494925,836,
1.0,6,2.494925,837,
1.0,10,2.509775,838,
1.0,6,2.509775,839,
1.0,6,2.515526,840,
1.0,7,2.515526,841,
1.0,6,2.515526,842,
1.0,6,2.515526,843,
1.0,11,2.515526,844,
1.0,7,2.525597,845,
1.0,6,2.525597,846,
1.0,6,2.525597,847,
1.0,6,2.525597,848,
1.0,6,2.525597,849,
1.0,6,2.525597,850,
1.0,8,2.525597,851,
1.0,8,2.535986,852,
1.0,6,2.535986,853,
1.0,7,2.535986,854,
1.0,6,2.535986,855,
1.0,6,2.535986,856,
1.0,7,2.535986,857,
1.0,7,2.535986,858,
1.0,8,2.54735,859,
1.0,6,2.54735,860,
1.0,6,2.548357,861,
1.0,6,2.553081,862,
1.0,6,2.553081,863,
1.0,6,2.55637,864,
1.0,8,2.55637,865,
1.0,6,2.55637,866,
1.0,6,2.55637,867,
1.0,8,2.55637,868,
1.0,6,2.55637,869,
1.0,6,2.566436,870,
1.0,6,2.570269,871,
1.0,9,2.572273,872,
1.0,6,2.576279,873,
1.0,7,2.576279,874,
1.0,6,2.576279,875,
1.0,7,2.576279,876,
1.0,8,2.576279,877,
1.0,6,2.58639,878,
1.0,6,2.58639,879,
1.0,9,2.58639,880,
1.0,8,2.58639,881,
1.0,6,2.58639,882,
1.0,6,2.58639,883,
1.0,7,2.58639,884,
1.0,9,2.58639,885,
1.0,6,2.596536,886,
0.0,5,2.596536,887,
1.0,6,2.596536,888,
1.0,6,2.596536,889,
1.0,8,2.596536,890,
1.0,8,2.596536,891,
1.0,6,2.606563,892,
1.0,7,2.606563,893,
0.0,5,2.606563,894,
1.0,6,2.606563,895,
1.0,7,2.606563,896,
1.0,6,2.606563,897,
0.0,2,2.606563,898,
0.0,2,2.606563,899,
1.0,6,2.616592,900,
1.0,7,2.616592,901,
1.0,6,2.616592,902,
1.0,8,2.616592,903,
1.0,7,2.626672,904,
1.0,6,2.626672,905,
1.0,6,2.626672,906,
1.0,6,2.626672,907,
1.0,6,2.626672,908,
1.0,6,2.626672,909,
1.0,9,2.626672,910,
1.0,6,2.626672,911,
1.0,6,2.637071,912,
1.0,6,2.637071,913,
1.0,8,2.637071,914,
1.0,6,2.637071,915,
1.0,6,2.637071,916,
1.0,6,2.637071,917,
1.0,7,2.637071,918,
1.0,8,2.647103,919,
1.0,7,2.647103,920,
1.0,6,2.647103,921,
1.0,6,2.647103,922,
1.0,7,2.657602,923,
1.0,9,2.657602,924,
1.0,8,2.657602,925,
1.0,7,2.657602,926,
1.0,9,2.657602,927,
1.0,6,2.657602,928,
1.0,6,2.667852,929,
1.0,6,2.667852,930,
1.0,6,2.667852,931,
1.0,8,2.667852,932,
1.0,6,2.667852,933,
1.0,6,2.667852,934,
1.0,6,2.667852,935,
1.0,6,2.677886,936,
1.0,6,2.677886,937,
1.0,6,2.677886,938,
1.0,6,2.677886,939,
1.0,6,2.677886,940,
1.0,6,2.677886,941,
1.0,6,2.677886,942,
1.0,6,2.687894,943,
1.0,6,2.687894,944,
1.0,6,2.687894,945,
1.0,8,2.687894,946,
1.0,6,2.687894,947,
1.0,6,2.698013,948,
1.0,8,2.698013,949,
1.0,6,2.698013,950,
1.0,7,2.698013,951,
1.0,6,2.698013,952,
1.0,6,2.708148,953,
1.0,6,2.708148,954,
1.0,8,2.708148,955,
1.0,6,2.708148,956,
1.0,6,2.708148,957,
1.0,6,2.708148,958,
1.0,6,2.708148,959,
1.0,6,2.708148,960,
1.0,6,2.718204,961,
1.0,6,2.718204,962,
1.0,6,2.718204,963,
1.0,6,2.718204,964,
1.0,6,2.718204,965,
1.0,7,2.718204,966,
1.0,6,2.718204,967,
1.0,10,2.728326,968,
1.0,6,2.728326,969,
1.0,7,2.728326,970,
1.0,6,2.728326,971,
1.0,7,2.734416,972,
1.0,6,2.734416,973,
1.0,6,2.738565,974,
1.0,6,2.738565,975,
1.0,6,2.738565,976,
1.0,6,2.738565,977,
1.0,6,2.738565,978,
1.0,6,2.748726,979,
1.0,6,2.748726,980,
1.0,7,2.748726,981,
1.0,6,2.748726,982,
1.0,10,2.748726,983,
1.0,6,2.748726,984,
1.0,7,2.760602,985,
1.0,7,2.764609,986,
1.0,6,2.764609,987,
1.0,9,2.766612,988,
1.0,8,2.770619,989,
1.0,6,2.770619,990,
1.0,6,2.770619,991,
1.0,9,2.772623,992,
1.0,6,2.772623,993,
1.0,6,2.77877,994,
1.0,6,2.77877,995,
1.0,6,2.77877,996,
1.0,6,2.77877,997,
